date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2018-04-15,Rice (imported) - Retail,KG,cereals and tubers,385.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-05-15,Rice (imported) - Retail,KG,cereals and tubers,393.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-06-15,Rice (imported) - Retail,KG,cereals and tubers,398.8889,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-07-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-08-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-09-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-11-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2018-12-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-02-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-03-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-04-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-05-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-06-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-07-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-08-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-09-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-10-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-11-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2019-12-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-02-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-03-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-04-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-05-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-06-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-07-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-08-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-10-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-11-15,Rice (imported) - Retail,KG,cereals and tubers,396.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2020-12-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2021-01-15,Rice (imported) - Retail,KG,cereals and tubers,395.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2021-02-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2021-03-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,64,15,5,1,1623_64_15_5,
2013-07-15,Rice (local) - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2013-08-15,Rice (local) - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2013-09-15,Rice (local) - Retail,KG,cereals and tubers,239.1667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2013-10-15,Rice (local) - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2013-11-15,Rice (local) - Retail,KG,cereals and tubers,238.8887,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2013-12-15,Rice (local) - Retail,KG,cereals and tubers,243.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-01-15,Rice (local) - Retail,KG,cereals and tubers,237.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-02-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-05-15,Rice (local) - Retail,KG,cereals and tubers,236.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-07-15,Rice (local) - Retail,KG,cereals and tubers,180.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-10-15,Rice (local) - Retail,KG,cereals and tubers,185.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2014-11-15,Rice (local) - Retail,KG,cereals and tubers,180.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-02-15,Rice (local) - Retail,KG,cereals and tubers,230.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-03-15,Rice (local) - Retail,KG,cereals and tubers,200.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-04-15,Rice (local) - Retail,KG,cereals and tubers,200.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-05-15,Rice (local) - Retail,KG,cereals and tubers,217.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-06-15,Rice (local) - Retail,KG,cereals and tubers,248.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-07-15,Rice (local) - Retail,KG,cereals and tubers,249.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-08-15,Rice (local) - Retail,KG,cereals and tubers,247.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-09-15,Rice (local) - Retail,KG,cereals and tubers,234.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-10-15,Rice (local) - Retail,KG,cereals and tubers,248.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-11-15,Rice (local) - Retail,KG,cereals and tubers,249.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2016-12-15,Rice (local) - Retail,KG,cereals and tubers,251.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-01-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-02-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-03-15,Rice (local) - Retail,KG,cereals and tubers,248.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-04-15,Rice (local) - Retail,KG,cereals and tubers,248.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-05-15,Rice (local) - Retail,KG,cereals and tubers,244.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-06-15,Rice (local) - Retail,KG,cereals and tubers,246.7,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-07-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-08-15,Rice (local) - Retail,KG,cereals and tubers,246.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-09-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-10-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-11-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2017-12-15,Rice (local) - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-01-15,Rice (local) - Retail,KG,cereals and tubers,224.4444,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-02-15,Rice (local) - Retail,KG,cereals and tubers,251.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-04-15,Rice (local) - Retail,KG,cereals and tubers,258.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-05-15,Rice (local) - Retail,KG,cereals and tubers,253.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-06-15,Rice (local) - Retail,KG,cereals and tubers,255.5556,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-07-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-08-15,Rice (local) - Retail,KG,cereals and tubers,255.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-09-15,Rice (local) - Retail,KG,cereals and tubers,258.8889,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-11-15,Rice (local) - Retail,KG,cereals and tubers,256.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2018-12-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-02-15,Rice (local) - Retail,KG,cereals and tubers,263.3,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-03-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-04-15,Rice (local) - Retail,KG,cereals and tubers,258.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-05-15,Rice (local) - Retail,KG,cereals and tubers,255.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-06-15,Rice (local) - Retail,KG,cereals and tubers,258.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-07-15,Rice (local) - Retail,KG,cereals and tubers,258.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-08-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-09-15,Rice (local) - Retail,KG,cereals and tubers,257.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-10-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-11-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-12-15,Rice (local) - Retail,KG,cereals and tubers,261.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-02-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-03-15,Rice (local) - Retail,KG,cereals and tubers,259.1667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-04-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-05-15,Rice (local) - Retail,KG,cereals and tubers,256.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-06-15,Rice (local) - Retail,KG,cereals and tubers,258.75,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-07-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-08-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-10-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-11-15,Rice (local) - Retail,KG,cereals and tubers,261.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2020-12-15,Rice (local) - Retail,KG,cereals and tubers,260.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2021-01-15,Rice (local) - Retail,KG,cereals and tubers,272.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2021-02-15,Rice (local) - Retail,KG,cereals and tubers,293.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2021-03-15,Rice (local) - Retail,KG,cereals and tubers,330.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,71,15,5,1,1623_71_15_5,
2019-04-15,Millet - Retail,KG,cereals and tubers,251.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-05-15,Millet - Retail,KG,cereals and tubers,241.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-06-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-07-15,Millet - Retail,KG,cereals and tubers,241.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-08-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-09-15,Millet - Retail,KG,cereals and tubers,243.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-10-15,Millet - Retail,KG,cereals and tubers,243.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-11-15,Millet - Retail,KG,cereals and tubers,238.8889,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2019-12-15,Millet - Retail,KG,cereals and tubers,242.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-02-15,Millet - Retail,KG,cereals and tubers,236.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-03-15,Millet - Retail,KG,cereals and tubers,251.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-04-15,Millet - Retail,KG,cereals and tubers,250.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-05-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-06-15,Millet - Retail,KG,cereals and tubers,241.25,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-07-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-08-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-10-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-11-15,Millet - Retail,KG,cereals and tubers,240.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2020-12-15,Millet - Retail,KG,cereals and tubers,235.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2021-01-15,Millet - Retail,KG,cereals and tubers,247.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2021-02-15,Millet - Retail,KG,cereals and tubers,246.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2021-03-15,Millet - Retail,KG,cereals and tubers,250.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,73,15,5,1,1623_73_15_5,
2013-07-15,Wheat - Retail,KG,cereals and tubers,100.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2013-08-15,Wheat - Retail,KG,cereals and tubers,100.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2013-09-15,Wheat - Retail,KG,cereals and tubers,100.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2013-10-15,Wheat - Retail,KG,cereals and tubers,110.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2013-11-15,Wheat - Retail,KG,cereals and tubers,100.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2013-12-15,Wheat - Retail,KG,cereals and tubers,144.1667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-01-15,Wheat - Retail,KG,cereals and tubers,165.7143,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-02-15,Wheat - Retail,KG,cereals and tubers,160.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-05-15,Wheat - Retail,KG,cereals and tubers,100.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-07-15,Wheat - Retail,KG,cereals and tubers,123.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-10-15,Wheat - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2014-11-15,Wheat - Retail,KG,cereals and tubers,120.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-02-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-03-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-04-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-05-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-06-15,Wheat - Retail,KG,cereals and tubers,155.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-07-15,Wheat - Retail,KG,cereals and tubers,155.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-08-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-09-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-10-15,Wheat - Retail,KG,cereals and tubers,152.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-11-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2016-12-15,Wheat - Retail,KG,cereals and tubers,151.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-01-15,Wheat - Retail,KG,cereals and tubers,157.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-02-15,Wheat - Retail,KG,cereals and tubers,151.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-03-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-04-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-05-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-06-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-07-15,Wheat - Retail,KG,cereals and tubers,154.2,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-08-15,Wheat - Retail,KG,cereals and tubers,150.0,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-09-15,Wheat - Retail,KG,cereals and tubers,152.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-10-15,Wheat - Retail,KG,cereals and tubers,218.8889,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-11-15,Wheat - Retail,KG,cereals and tubers,153.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2017-12-15,Wheat - Retail,KG,cereals and tubers,158.8889,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-01-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-02-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-04-15,Wheat - Retail,KG,cereals and tubers,150.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-05-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-06-15,Wheat - Retail,KG,cereals and tubers,157.7778,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-07-15,Wheat - Retail,KG,cereals and tubers,155.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-08-15,Wheat - Retail,KG,cereals and tubers,158.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-09-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-11-15,Wheat - Retail,KG,cereals and tubers,154.4444,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2018-12-15,Wheat - Retail,KG,cereals and tubers,153.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-02-15,Wheat - Retail,KG,cereals and tubers,156.6,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-03-15,Wheat - Retail,KG,cereals and tubers,158.275,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-04-15,Wheat - Retail,KG,cereals and tubers,152.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-05-15,Wheat - Retail,KG,cereals and tubers,155.8333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-06-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-07-15,Wheat - Retail,KG,cereals and tubers,156.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-08-15,Wheat - Retail,KG,cereals and tubers,153.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-09-15,Wheat - Retail,KG,cereals and tubers,151.6667,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-10-15,Wheat - Retail,KG,cereals and tubers,151.1111,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-11-15,Wheat - Retail,KG,cereals and tubers,153.3333,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
2019-12-15,Wheat - Retail,KG,cereals and tubers,157.5,MRO,Mauritania,Trarza,2016,Ndiago,1623,84,15,5,1,1623_84_15_5,
